Date,State,Latitude,Longitude,Confirmed,Active,Deaths,Mortality_rate,Cured,Recovery_rate
2020/04/08,Gujarat,22.2587,71.1924,165,127,13,0.0787878787878787,25,0.1515151515151515
2020/04/08,Haryana,29.0588,76.0856,147,116,3,0.0204081632653061,28,0.1904761904761904
2020/04/08,Himachal Pradesh,31.1048,77.1734,18,15,1,0.0555555555555555,2,0.1111111111111111
2020/04/08,Jammu and Kashmir,33.7782,76.5762,116,110,2,0.0172413793103448,4,0.0344827586206896
2020/04/08,Jharkhand,23.6102,85.2799,4,4,0,0.0,0,0.0
2020/04/08,Karnataka,15.3173,75.7139,175,146,4,0.0228571428571428,25,0.1428571428571428
2020/04/08,Kerala,10.8505,76.2711,336,264,2,0.0059523809523809,70,0.2083333333333333
2020/04/08,Ladakh,34.2996,78.2932,14,4,0,0.0,10,0.7142857142857143
2020/04/08,Madhya Pradesh,22.9734,78.6569,229,216,13,0.056768558951965,0,0.0
2020/04/08,Maharashtra,19.7515,75.7139,1018,875,64,0.0628683693516699,79,0.0776031434184675
2020/04/08,Manipur,24.6637,93.9063,2,2,0,0.0,0,0.0
2020/04/08,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
2020/04/08,Odisha,20.9517,85.0985,42,39,1,0.0238095238095238,2,0.0476190476190476
2020/04/08,Puducherry,11.9416,79.8083,5,4,0,0.0,1,0.2
2020/04/08,Punjab,31.1471,75.3412,91,80,7,0.0769230769230769,4,0.0439560439560439
2020/04/08,Rajasthan,27.0238,74.2179,328,304,3,0.0091463414634146,21,0.0640243902439024
2020/04/08,Tamil Nadu,11.1271,78.6569,690,664,7,0.0101449275362318,19,0.0275362318840579
2020/04/08,Telengana,18.1124,79.0193,364,322,7,0.0192307692307692,35,0.0961538461538461
2020/04/08,Tripura,23.9408,91.9882,1,1,0,0.0,0,0.0
2020/04/08,Uttar Pradesh,26.8467,80.9462,326,302,3,0.00920245398773,21,0.0644171779141104
2020/04/08,Uttarakhand,30.0668,79.0193,31,26,0,0.0,5,0.1612903225806451
2020/04/08,West Bengal,22.9868,87.855,99,81,5,0.0505050505050505,13,0.1313131313131313
2020/04/09,Andaman and Nicobar Islands,11.7401,92.6586,11,11,0,0.0,0,0.0
2020/04/09,Andhra Pradesh,15.9129,79.74,348,338,4,0.0114942528735632,6,0.0172413793103448
2020/04/09,Arunachal Pradesh,28.218000000000004,94.7278,1,1,0,0.0,0,0.0
2020/04/09,Assam,26.2006,92.9376,28,28,0,0.0,0,0.0
2020/04/09,Bihar,25.0961,85.3131,38,37,1,0.0263157894736842,0,0.0
2020/04/09,Chandigarh,30.7333,76.7794,18,11,0,0.0,7,0.3888888888888889
2020/04/09,Chhattisgarh,21.2787,81.8661,10,1,0,0.0,9,0.9
2020/04/09,Delhi,28.7041,77.1025,669,639,9,0.0134529147982062,21,0.0313901345291479
2020/04/09,Goa,15.2993,74.124,7,7,0,0.0,0,0.0
2020/04/09,Gujarat,22.2587,71.1924,179,138,16,0.0893854748603352,25,0.1396648044692737
2020/04/09,Haryana,29.0588,76.0856,147,116,3,0.0204081632653061,28,0.1904761904761904
2020/04/09,Himachal Pradesh,31.1048,77.1734,18,15,1,0.0555555555555555,2,0.1111111111111111
2020/04/09,Jammu and Kashmir,33.7782,76.5762,158,150,4,0.0253164556962025,4,0.0253164556962025
2020/04/09,Jharkhand,23.6102,85.2799,4,4,0,0.0,0,0.0
2020/04/09,Karnataka,15.3173,75.7139,181,148,5,0.0276243093922651,28,0.154696132596685
2020/04/09,Kerala,10.8505,76.2711,345,260,2,0.0057971014492753,83,0.2405797101449275
2020/04/09,Ladakh,34.2996,78.2932,14,4,0,0.0,10,0.7142857142857143
2020/04/09,Madhya Pradesh,22.9734,78.6569,229,216,13,0.056768558951965,0,0.0
2020/04/09,Maharashtra,19.7515,75.7139,1135,946,72,0.0634361233480176,117,0.1030837004405286
2020/04/09,Manipur,24.6637,93.9063,1,0,0,0.0,1,1.0
2020/04/09,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
2020/04/09,Odisha,20.9517,85.0985,42,39,1,0.0238095238095238,2,0.0476190476190476
2020/04/09,Puducherry,11.9416,79.8083,5,4,0,0.0,1,0.2
2020/04/09,Punjab,31.1471,75.3412,101,89,8,0.0792079207920792,4,0.0396039603960396
2020/04/09,Rajasthan,27.0238,74.2179,381,357,3,0.0078740157480314,21,0.0551181102362204
2020/04/09,Tamil Nadu,11.1271,78.6569,738,709,8,0.010840108401084,21,0.0284552845528455
2020/04/09,Telengana,18.1124,79.0193,427,385,7,0.0163934426229508,35,0.081967213114754
2020/04/09,Tripura,23.9408,91.9882,1,1,0,0.0,0,0.0
2020/04/09,Uttar Pradesh,26.8467,80.9462,361,330,4,0.0110803324099723,27,0.074792243767313
2020/04/09,Uttarakhand,30.0668,79.0193,33,28,0,0.0,5,0.1515151515151515
2020/04/09,West Bengal,22.9868,87.855,103,82,5,0.0485436893203883,16,0.1553398058252427
2020/04/10,Andaman and Nicobar Islands,11.7401,92.6586,11,11,0,0.0,0,0.0
2020/04/10,Andhra Pradesh,15.9129,79.74,348,338,4,0.0114942528735632,6,0.0172413793103448
2020/04/10,Arunachal Pradesh,28.218000000000004,94.7278,1,1,0,0.0,0,0.0
2020/04/10,Assam,26.2006,92.9376,29,29,0,0.0,0,0.0
2020/04/10,Bihar,25.0961,85.3131,39,38,1,0.0256410256410256,0,0.0
2020/04/10,Chandigarh,30.7333,76.7794,18,11,0,0.0,7,0.3888888888888889
2020/04/10,Chhattisgarh,21.2787,81.8661,10,1,0,0.0,9,0.9
2020/04/10,Delhi,28.7041,77.1025,720,683,12,0.0166666666666666,25,0.0347222222222222
2020/04/10,Goa,15.2993,74.124,7,7,0,0.0,0,0.0
2020/04/10,Gujarat,22.2587,71.1924,241,198,17,0.0705394190871369,26,0.1078838174273859
2020/04/10,Haryana,29.0588,76.0856,169,137,3,0.0177514792899408,29,0.1715976331360946
2020/04/10,Himachal Pradesh,31.1048,77.1734,18,15,1,0.0555555555555555,2,0.1111111111111111
2020/04/10,Jammu and Kashmir,33.7782,76.5762,158,150,4,0.0253164556962025,4,0.0253164556962025
2020/04/10,Jharkhand,23.6102,85.2799,13,12,1,0.0769230769230769,0,0.0
2020/04/10,Karnataka,15.3173,75.7139,181,148,5,0.0276243093922651,28,0.154696132596685
2020/04/10,Kerala,10.8505,76.2711,357,259,2,0.0056022408963585,96,0.2689075630252101
2020/04/10,Ladakh,34.2996,78.2932,15,5,0,0.0,10,0.6666666666666666
2020/04/10,Madhya Pradesh,22.9734,78.6569,259,243,16,0.0617760617760617,0,0.0
2020/04/10,Maharashtra,19.7515,75.7139,1364,1142,97,0.0711143695014662,125,0.0916422287390029
2020/04/10,Manipur,24.6637,93.9063,2,1,0,0.0,1,0.5
2020/04/10,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
2020/04/10,Odisha,20.9517,85.0985,44,41,1,0.0227272727272727,2,0.0454545454545454
2020/04/10,Puducherry,11.9416,79.8083,5,4,0,0.0,1,0.2
2020/04/10,Punjab,31.1471,75.3412,101,89,8,0.0792079207920792,4,0.0396039603960396
2020/04/10,Rajasthan,27.0238,74.2179,463,439,3,0.0064794816414686,21,0.0453563714902807
2020/04/10,Tamil Nadu,11.1271,78.6569,834,805,8,0.0095923261390887,21,0.0251798561151079
2020/04/10,Telengana,18.1124,79.0193,442,400,7,0.0158371040723981,35,0.0791855203619909
2020/04/10,Tripura,23.9408,91.9882,1,1,0,0.0,0,0.0
2020/04/10,Uttar Pradesh,26.8467,80.9462,410,375,4,0.0097560975609756,31,0.0756097560975609
2020/04/10,Uttarakhand,30.0668,79.0193,35,30,0,0.0,5,0.1428571428571428
2020/04/10,West Bengal,22.9868,87.855,116,95,5,0.043103448275862,16,0.1379310344827586
2020/04/11,Andaman and Nicobar Islands,11.7401,92.6586,11,11,0,0.0,0,0.0
2020/04/11,Andhra Pradesh,15.9129,79.74,363,350,6,0.0165289256198347,7,0.0192837465564738
2020/04/11,Arunachal Pradesh,28.218000000000004,94.7278,1,1,0,0.0,0,0.0
2020/04/11,Assam,26.2006,92.9376,29,28,1,0.0344827586206896,0,0.0
2020/04/11,Bihar,25.0961,85.3131,60,59,1,0.0166666666666666,0,0.0
2020/04/11,Chandigarh,30.7333,76.7794,18,11,0,0.0,7,0.3888888888888889
2020/04/11,Chhattisgarh,21.2787,81.8661,18,9,0,0.0,9,0.5
2020/04/11,Delhi,28.7041,77.1025,903,865,13,0.0143964562569213,25,0.0276854928017718
2020/04/11,Goa,15.2993,74.124,7,6,0,0.0,1,0.1428571428571428
2020/04/11,Gujarat,22.2587,71.1924,308,258,19,0.0616883116883116,31,0.1006493506493506
2020/04/11,Haryana,29.0588,76.0856,177,145,3,0.0169491525423728,29,0.1638418079096045
2020/04/11,Himachal Pradesh,31.1048,77.1734,28,21,1,0.0357142857142857,6,0.2142857142857142
2020/04/11,Jammu and Kashmir,33.7782,76.5762,207,197,4,0.0193236714975845,6,0.0289855072463768
2020/04/11,Jharkhand,23.6102,85.2799,14,13,1,0.0714285714285714,0,0.0
2020/04/11,Karnataka,15.3173,75.7139,207,170,6,0.0289855072463768,31,0.1497584541062802
2020/04/11,Kerala,10.8505,76.2711,364,239,2,0.0054945054945054,123,0.3379120879120879
2020/04/11,Ladakh,34.2996,78.2932,15,5,0,0.0,10,0.6666666666666666
2020/04/11,Madhya Pradesh,22.9734,78.6569,435,402,33,0.0758620689655172,0,0.0
2020/04/11,Maharashtra,19.7515,75.7139,1574,1276,110,0.0698856416772554,188,0.1194409148665819
2020/04/11,Manipur,24.6637,93.9063,2,1,0,0.0,1,0.5
2020/04/11,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
2020/04/11,Odisha,20.9517,85.0985,48,45,1,0.0208333333333333,2,0.0416666666666666
2020/04/11,Puducherry,11.9416,79.8083,5,4,0,0.0,1,0.2
2020/04/11,Punjab,31.1471,75.3412,132,116,11,0.0833333333333333,5,0.0378787878787878
2020/04/11,Rajasthan,27.0238,74.2179,553,529,3,0.0054249547920434,21,0.0379746835443038
2020/04/11,Tamil Nadu,11.1271,78.6569,911,859,8,0.0087815587266739,44,0.0482985729967069
2020/04/11,Telengana,18.1124,79.0193,473,423,7,0.014799154334038,43,0.0909090909090909
2020/04/11,Tripura,23.9408,91.9882,1,1,0,0.0,0,0.0
2020/04/11,Uttar Pradesh,26.8467,80.9462,431,395,4,0.0092807424593967,32,0.074245939675174
2020/04/11,Uttarakhand,30.0668,79.0193,35,30,0,0.0,5,0.1428571428571428
2020/04/11,West Bengal,22.9868,87.855,116,95,5,0.043103448275862,16,0.1379310344827586
2020/04/12,Andaman and Nicobar Islands,11.7401,92.6586,11,1,0,0.0,10,0.9090909090909092
2020/04/12,Andhra Pradesh,15.9129,79.74,381,364,6,0.0157480314960629,11,0.0288713910761154
2020/04/12,Arunachal Pradesh,28.218000000000004,94.7278,1,1,0,0.0,0,0.0
2020/04/12,Assam,26.2006,92.9376,29,28,1,0.0344827586206896,0,0.0
2020/04/12,Bihar,25.0961,85.3131,63,62,1,0.0158730158730158,0,0.0
2020/04/12,Chandigarh,30.7333,76.7794,19,12,0,0.0,7,0.3684210526315789
2020/04/12,Chhattisgarh,21.2787,81.8661,18,9,0,0.0,9,0.5
2020/04/12,Delhi,28.7041,77.1025,1069,1025,19,0.0177736202057998,25,0.0233863423760523
2020/04/12,Goa,15.2993,74.124,7,2,0,0.0,5,0.7142857142857143
2020/04/12,Gujarat,22.2587,71.1924,432,366,22,0.0509259259259259,44,0.1018518518518518
2020/04/12,Haryana,29.0588,76.0856,177,145,3,0.0169491525423728,29,0.1638418079096045
2020/04/12,Himachal Pradesh,31.1048,77.1734,32,25,1,0.03125,6,0.1875
2020/04/12,Jammu and Kashmir,33.7782,76.5762,207,197,4,0.0193236714975845,6,0.0289855072463768
2020/04/12,Jharkhand,23.6102,85.2799,17,16,1,0.0588235294117647,0,0.0
2020/04/12,Karnataka,15.3173,75.7139,214,171,6,0.02803738317757,37,0.1728971962616822
2020/04/12,Kerala,10.8505,76.2711,364,239,2,0.0054945054945054,123,0.3379120879120879
2020/04/12,Ladakh,34.2996,78.2932,15,5,0,0.0,10,0.6666666666666666
2020/04/12,Madhya Pradesh,22.9734,78.6569,532,496,36,0.0676691729323308,0,0.0
2020/04/12,Maharashtra,19.7515,75.7139,1761,1426,127,0.0721181147075525,208,0.1181147075525269
2020/04/12,Manipur,24.6637,93.9063,2,1,0,0.0,1,0.5
2020/04/12,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
2020/04/12,Odisha,20.9517,85.0985,50,47,1,0.02,2,0.04
2020/04/12,Puducherry,11.9416,79.8083,7,6,0,0.0,1,0.1428571428571428
2020/04/12,Punjab,31.1471,75.3412,151,135,11,0.0728476821192053,5,0.0331125827814569
2020/04/12,Rajasthan,27.0238,74.2179,700,676,3,0.0042857142857142,21,0.03
2020/04/12,Tamil Nadu,11.1271,78.6569,969,915,10,0.0103199174406604,44,0.045407636738906
2020/04/12,Telengana,18.1124,79.0193,504,452,9,0.0178571428571428,43,0.0853174603174603
2020/04/12,Tripura,23.9408,91.9882,2,2,0,0.0,0,0.0
2020/04/12,Uttar Pradesh,26.8467,80.9462,452,402,5,0.0110619469026548,45,0.0995575221238938
2020/04/12,Uttarakhand,30.0668,79.0193,35,30,0,0.0,5,0.1428571428571428
2020/04/12,West Bengal,22.9868,87.855,134,110,5,0.0373134328358208,19,0.1417910447761194
2020/04/13,Andaman and Nicobar Islands,11.7401,92.6586,11,1,0,0.0,10,0.9090909090909092
2020/04/13,Andhra Pradesh,15.9129,79.74,427,409,7,0.0163934426229508,11,0.0257611241217798
2020/04/13,Arunachal Pradesh,28.218000000000004,94.7278,1,1,0,0.0,0,0.0
2020/04/13,Assam,26.2006,92.9376,29,28,1,0.0344827586206896,0,0.0
2020/04/13,Bihar,25.0961,85.3131,64,44,1,0.015625,19,0.296875
2020/04/13,Chandigarh,30.7333,76.7794,21,14,0,0.0,7,0.3333333333333333
2020/04/13,Chhattisgarh,21.2787,81.8661,31,21,0,0.0,10,0.3225806451612903
2020/04/13,Delhi,28.7041,77.1025,1154,1103,24,0.0207972270363951,27,0.0233968804159445
2020/04/13,Goa,15.2993,74.124,7,2,0,0.0,5,0.7142857142857143
2020/04/13,Gujarat,22.2587,71.1924,516,447,25,0.0484496124031007,44,0.0852713178294573
2020/04/13,Haryana,29.0588,76.0856,185,153,3,0.0162162162162162,29,0.1567567567567567
2020/04/13,Himachal Pradesh,31.1048,77.1734,32,18,1,0.03125,13,0.40625
2020/04/13,Jammu and Kashmir,33.7782,76.5762,245,235,4,0.0163265306122449,6,0.0244897959183673
2020/04/13,Jharkhand,23.6102,85.2799,19,17,2,0.1052631578947368,0,0.0
2020/04/13,Karnataka,15.3173,75.7139,232,169,6,0.0258620689655172,57,0.2456896551724137
2020/04/13,Kerala,10.8505,76.2711,376,195,2,0.0053191489361702,179,0.476063829787234
2020/04/13,Ladakh,34.2996,78.2932,15,5,0,0.0,10,0.6666666666666666
2020/04/13,Madhya Pradesh,22.9734,78.6569,564,528,36,0.0638297872340425,0,0.0
2020/04/13,Maharashtra,19.7515,75.7139,1985,1619,149,0.0750629722921914,217,0.1093198992443325
2020/04/13,Manipur,24.6637,93.9063,2,1,0,0.0,1,0.5
2020/04/13,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
2020/04/13,Odisha,20.9517,85.0985,54,41,1,0.0185185185185185,12,0.2222222222222222
2020/04/13,Puducherry,11.9416,79.8083,7,6,0,0.0,1,0.1428571428571428
2020/04/13,Punjab,31.1471,75.3412,151,135,11,0.0728476821192053,5,0.0331125827814569
2020/04/13,Rajasthan,27.0238,74.2179,804,780,3,0.003731343283582,21,0.0261194029850746
2020/04/13,Tamil Nadu,11.1271,78.6569,1043,982,11,0.0105465004793863,50,0.0479386385426653
2020/04/13,Telengana,18.1124,79.0193,504,452,9,0.0178571428571428,43,0.0853174603174603
2020/04/13,Tripura,23.9408,91.9882,2,2,0,0.0,0,0.0
2020/04/13,Uttar Pradesh,26.8467,80.9462,483,432,5,0.010351966873706,46,0.0952380952380952
2020/04/13,Uttarakhand,30.0668,79.0193,35,30,0,0.0,5,0.1428571428571428
2020/04/13,West Bengal,22.9868,87.855,152,116,7,0.0460526315789473,29,0.1907894736842105
2020/04/15,Andaman and Nicobar Islands,11.7401,92.6586,11,1,0,0.0,10,0.9090909090909092
2020/04/15,Andhra Pradesh,15.9129,79.74,483,458,9,0.0186335403726708,16,0.0331262939958592
2020/04/15,Arunachal Pradesh,28.218000000000004,94.7278,1,1,0,0.0,0,0.0
2020/04/15,Assam,26.2006,92.9376,32,31,1,0.03125,0,0.0
2020/04/15,Bihar,25.0961,85.3131,66,36,1,0.0151515151515151,29,0.4393939393939394
2020/04/15,Chandigarh,30.7333,76.7794,21,14,0,0.0,7,0.3333333333333333
2020/04/15,Chhattisgarh,21.2787,81.8661,33,20,0,0.0,13,0.3939393939393939
2020/04/15,Delhi,28.7041,77.1025,1561,1501,30,0.0192184497117232,30,0.0192184497117232
2020/04/15,Goa,15.2993,74.124,7,2,0,0.0,5,0.7142857142857143
2020/04/15,Gujarat,22.2587,71.1924,650,563,28,0.043076923076923,59,0.0907692307692307
2020/04/15,Haryana,29.0588,76.0856,199,162,3,0.0150753768844221,34,0.1708542713567839
2020/04/15,Himachal Pradesh,31.1048,77.1734,33,19,1,0.0303030303030303,13,0.3939393939393939
2020/04/15,Jammu and Kashmir,33.7782,76.5762,278,244,4,0.014388489208633,30,0.1079136690647482
2020/04/15,Jharkhand,23.6102,85.2799,27,25,2,0.074074074074074,0,0.0
2020/04/15,Karnataka,15.3173,75.7139,260,179,10,0.0384615384615384,71,0.273076923076923
2020/04/15,Kerala,10.8505,76.2711,387,173,3,0.0077519379844961,211,0.5452196382428941
2020/04/15,Ladakh,34.2996,78.2932,17,7,0,0.0,10,0.5882352941176471
2020/04/15,Madhya Pradesh,22.9734,78.6569,730,629,50,0.0684931506849315,51,0.0698630136986301
2020/04/15,Maharashtra,19.7515,75.7139,2687,2250,178,0.0662448827688872,259,0.0963900260513584
2020/04/15,Manipur,24.6637,93.9063,2,1,0,0.0,1,0.5
2020/04/15,Meghalaya,25.467,91.3662,1,1,0,0.0,0,0.0
2020/04/15,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
2020/04/15,Nagaland,26.1584,94.5624,0,0,0,,0,
2020/04/15,Odisha,20.9517,85.0985,60,41,1,0.0166666666666666,18,0.3
2020/04/15,Puducherry,11.9416,79.8083,7,6,0,0.0,1,0.1428571428571428
2020/04/15,Punjab,31.1471,75.3412,176,150,12,0.0681818181818181,14,0.0795454545454545
2020/04/15,Rajasthan,27.0238,74.2179,969,819,3,0.0030959752321981,147,0.1517027863777089
2020/04/15,Tamil Nadu,11.1271,78.6569,1204,1111,12,0.0099667774086378,81,0.0672757475083056
2020/04/15,Telengana,18.1124,79.0193,624,507,17,0.0272435897435897,100,0.1602564102564102
2020/04/15,Tripura,23.9408,91.9882,2,2,0,0.0,0,0.0
2020/04/15,Uttar Pradesh,26.8467,80.9462,660,605,5,0.0075757575757575,50,0.0757575757575757
2020/04/15,Uttarakhand,30.0668,79.0193,37,28,0,0.0,9,0.2432432432432432
2020/04/15,West Bengal,22.9868,87.855,213,169,7,0.0328638497652582,37,0.1737089201877934
